coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified,weekday,user_created_at_converted,text_without_stopwords
,Tue Jun 01 09:40:10 +0000 2021,Legionowo Warszawa Rodzina GraMiejska,,,4,1399662043498680320,,,,pl,,,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minister @MarlenaMalag w #Legionowo: 20 czerwca zapraszam na wielką grę miejską w #Warszawa, gdzie ojcowie razem ze swoimi dziećmi będą mogli wziąć w niej udział - dla integracji, dla wspólnie spędzonego dobrego czasu. Szczegóły podamy za chwilę. #Rodzina #GraMiejska",https://twitter.com/MRiPS_GOV_PL/status/1399662043498680320,Wed Nov 21 09:47:41 +0000 2012,962094450,False,Oficjalny profil Ministerstwa Rodziny i Polityki Społecznej. ➡Facebook: https://t.co/cYXDwYQ7oK ➡Youtube: https://t.co/z0a5upjjsN ➡Instagram: https://t.co/qdYbY5HvO4,11861,49528,969,230,Warszawa,Ministerstwo Rodziny i Polityki Społecznej,MRiPS_GOV_PL,46394,,http://gov.pl/rodzina,True,Tuesday,Wed 11 21 09:47:41 +0000 2012,"Minister @MarlenaMalag # Legionowo : 20 czerwca zapraszam wielką grę miejską # Warszawa , ojcowie razem swoimi dziećmi mogli wziąć udział - integracji , wspólnie spędzonego dobrego czasu . Szczegóły podamy chwilę . # Rodzina # GraMiejska"
,Tue Jun 01 10:20:01 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27149691,najdluzszy-tunel-w-polsce-poza-zasiegiem-telefonii-komorkowej.html",14,1399672073098760196,,,,pl,,False,,2,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Hej @GDDKiA, to bardzo ważny temat związany z bezpieczeństwem! Operatorzy czekają już gotowi w blokach startowych, żeby zainstalować ""cieknący kabel"" i zapewnić zasięg sieci na całej długości tunelu.  https://t.co/efP6zyTtzg",https://twitter.com/WitekT/status/1399672073098760196,Mon Jun 08 16:09:01 +0000 2009,45599151,False,"rzecznik @UKE_GOV_PL, ekspert #5G i egzorcysta telekomunikacyjny #telco #strategy #publicaffairs #publicrelations",1721,4200,651,45,Warszawa,Witold Tomaszewski,WitekT,19764,,http://telko.ninja,True,Tuesday,Mon 06 08 16:09:01 +0000 2009,"Hej @GDDKiA , ważny temat związany bezpieczeństwem ! Operatorzy czekają gotowi blokach startowych , zainstalować "" cieknący kabel "" zapewnić zasięg sieci całej długości tunelu .   https://t.co/efP6zyTtzg"
,Tue Jun 01 10:06:30 +0000 2021,,,,0,1399668672269099008,,,,pl,,,,18,1.399387052874031e+18,nowePSL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🎙 Sondaże? One nigdy nie rozpieszczały ludowców. Najważniejszym są jednak wybory. Ostatnio udało się prawie dwukrotnie zwiększyć klub, zdobyć mandaty w dużych miastach jak Warszawa czy Wrocław. Wracają spotkania, cały czas pracujemy na dobry wynik

🍀@KosiniakKamysz
📻@Radio_ZET https://t.co/ffpGYcenc1",https://twitter.com/Paslawska/status/1399668672269099008,Mon Jul 05 20:10:08 +0000 2010,163197547,False,"Poseł na Sejm RP , Wiceprezes PSL #ochronaśrodowiska #warmiamazury #dzieci #kobiety",32232,6390,747,47,,Urszula Pasławska,Paslawska,17736,,http://www.paslawska.pl,True,Tuesday,Mon 07 05 20:10:08 +0000 2010,"🎙 Sondaże ? rozpieszczały ludowców . Najważniejszym wybory . Ostatnio udało dwukrotnie zwiększyć klub , zdobyć mandaty dużych miastach Warszawa Wrocław . Wracają spotkania , czas pracujemy dobry wynik 

 🍀 @KosiniakKamysz 
 📻 @Radio_ZET https://t.co/ffpGYcenc1"
,Tue Jun 01 10:32:33 +0000 2021,,,"https://forsal.pl/biznes/aktualnosci/artykuly/8178850,mostostal-warszawa-ma-umowe-na-rewitalizacje-w-lodzi-za-418-mln-zl.html?utm_source=dlvr.it&utm_medium=twitter",0,1399675225621491713,,,,pl,,False,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Mostostal Warszawa ma umowę na rewitalizację w Łodzi za 41,8 mln zł https://t.co/Y1GuahtINC",https://twitter.com/forsalpl/status/1399675225621491713,Thu Nov 05 12:58:39 +0000 2009,87679246,False,"Serwis finansowy Forsal.pl - najszybsze i najbardziej wiarygodne informacje z dziedzin #biznes, #gospodarka i #swiat",86,27916,640,305,"Warsaw, Poland",Forsal.pl,forsalpl,130788,,http://www.forsal.pl,True,Tuesday,Thu 11 05 12:58:39 +0000 2009,"Mostostal Warszawa umowę rewitalizację Łodzi 41,8 mln zł https://t.co/Y1GuahtINC"
,Tue Jun 01 11:13:14 +0000 2021,UTRUDNIENIA,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-uszkodzona-trakcja-tramwajowa-na-bemowie-5109958,1,1399685466119708674,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#UTRUDNIENIA | Przy skrzyżowaniu Powstańców Śląskich z Górczewską doszło do uszkodzenia trakcji tramwajowej. 

https://t.co/oDx8ixuxoc",https://twitter.com/tvnwarszawa/status/1399685466119708674,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Tuesday,Tue 05 12 19:02:00 +0000 2009,"# UTRUDNIENIA | skrzyżowaniu Powstańców Śląskich Górczewską doszło uszkodzenia trakcji tramwajowej . 

 https://t.co/oDx8ixuxoc"
,Tue Jun 01 11:44:43 +0000 2021,,,,0,1399693386777600002,,,,pl,,,,3,1.399641432428843e+18,PrzemyslawOsiak,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Adam Kusior, jeden z pierwszych trenerów Andrzeja Gołoty w Legii Warszawa, kopalnia anegdot na temat młodego Andrew, jego niestandardowych zachowań i kłopotów, w które się pakował 😀 

Bardzo fajny wywiad nam wyszedł. 

Jutro premiera książki 📖🥊 https://t.co/7urOBNyJQn",https://twitter.com/przeglad/status/1399693386777600002,Thu Jul 09 12:48:37 +0000 2009,55224958,False,Od ponad 100 lat piszemy o sporcie! Najstarszy polski dziennik sportowy.,4446,280406,686,542,"Warszawa, Polska",Przegląd Sportowy,przeglad,192765,,http://www.przegladsportowy.onet.pl,True,Tuesday,Thu 07 09 12:48:37 +0000 2009,"Adam Kusior , pierwszych trenerów Andrzeja Gołoty Legii Warszawa , kopalnia anegdot temat młodego Andrew , niestandardowych zachowań kłopotów , pakował 😀 

 fajny wywiad wyszedł . 

 Jutro premiera książki 📖 🥊 https://t.co/7urOBNyJQn"
,Tue Jun 01 12:03:21 +0000 2021,,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-karetki-z-pogotowia-trafily-do-szpitali-i-strazy-pozarnej-5109776,2,1399698078379216901,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Akcja nabrała tempa dzięki wymianie taboru.

https://t.co/4bDdlLKs8W",https://twitter.com/tvnwarszawa/status/1399698078379216901,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Tuesday,Tue 05 12 19:02:00 +0000 2009,"Akcja nabrała tempa dzięki wymianie taboru . 

 https://t.co/4bDdlLKs8W"
,Tue Jun 01 11:52:04 +0000 2021,,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-sad-najwyzszy-uchylil-wyrok-w-sprawie-marka-m-5110046,2,1399695239594528774,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sąd Apelacyjny w Warszawie ponownie rozpatrzy sprawę Marka M. dotyczącą nieprawidłowości przy reprywatyzacji budynku przy Targowej.

https://t.co/YSA1SHiFGh",https://twitter.com/tvnwarszawa/status/1399695239594528774,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Tuesday,Tue 05 12 19:02:00 +0000 2009,"Sąd Apelacyjny Warszawie ponownie rozpatrzy sprawę Marka M . dotyczącą nieprawidłowości reprywatyzacji budynku Targowej . 

 https://t.co/YSA1SHiFGh"
,Tue Jun 01 12:25:14 +0000 2021,,,https://tvn24.pl/tvnwarszawa/ulice/warszawa-rowerzystka-potracona-na-mysliwieckiej-5110075,2,1399703585403899908,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kobieta została zabrana do szpitala.

https://t.co/bRoCvofEAg",https://twitter.com/tvnwarszawa/status/1399703585403899908,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Tuesday,Tue 05 12 19:02:00 +0000 2009,"Kobieta została zabrana szpitala . 

 https://t.co/bRoCvofEAg"
,Tue Jun 01 11:59:24 +0000 2021,,,https://legia.net/news/michal-karbownik-bardzo-zzylem-sie-z-legia-i-warszawa/81454,50,1399697083209297924,,,,pl,,False,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Michał Karbownik: Bardzo zżyłem się z Legią i Warszawą

https://t.co/A6AlXkzj74",https://twitter.com/LegiaNet/status/1399697083209297924,Fri Oct 28 07:09:16 +0000 2011,399912837,False,"https://t.co/R0PsqvTnZo - Serwis informacyjny o Legii Warszawa! Relacje, wywiady, artykuły, komentarze, zdjęcia, materiały wideo i wiele innych!",5378,40727,91,101,Warszawa,Legia.Net,LegiaNet,40689,,http://www.legia.net,True,Tuesday,Fri 10 28 07:09:16 +0000 2011,"Michał Karbownik : zżyłem Legią Warszawą 

 https://t.co/A6AlXkzj74"
,Tue Jun 01 12:55:29 +0000 2021,wyborcza,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27152606,marek-m-i-reprywatyzacja-targowej-66-sad-najwyzszy-uchyla.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza",7,1399711198896078851,,,,pl,,False,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Marek M. i reprywatyzacja Targowej 66. Sąd Najwyższy uchyla karę więzienia #wyborcza
https://t.co/w8XoQFJt4m",https://twitter.com/gazeta_wyborcza/status/1399711198896078851,Mon Jan 19 10:38:55 +0000 2009,19179390,False,Oficjalne konto Gazety Wyborczej. Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/v45sKvG0i5,15587,895927,595,1656,Warszawa + 32 miasta,Gazeta Wyborcza.pl,gazeta_wyborcza,236254,,http://www.wyborcza.pl,True,Tuesday,Mon 01 19 10:38:55 +0000 2009,"Marek M . reprywatyzacja Targowej 66 . Sąd Najwyższy uchyla karę więzienia # wyborcza 
 https://t.co/w8XoQFJt4 m"
,Tue Jun 01 14:05:29 +0000 2021,,,https://tvn24.pl/tvnwarszawa/ulice/warszawa-nowe-przepisy-drogowe-od-1-czerwca-jak-policja-oceni-ze-to-wykroczenie-5110008,2,1399728811567108098,,,,pl,,False,,3,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Jak obliczyć ustawową odległość?

https://t.co/ii1K6mxYXQ",https://twitter.com/tvnwarszawa/status/1399728811567108098,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Tuesday,Tue 05 12 19:02:00 +0000 2009,"obliczyć ustawową odległość ? 

 https://t.co/ii1K6mxYXQ"
,Tue Jun 01 12:48:50 +0000 2021,,,http://www.rp.pl/Warszawa/306019951-Okradl-powstanca-Rozpoznajesz-go-Zadzwon-na-policje.html,6,1399709522650935297,,,,pl,,False,,6,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Okradł powstańca. Rozpoznajesz go? Zadzwoń na policję

https://t.co/dTxqv4U1RS",https://twitter.com/rzeczpospolita/status/1399709522650935297,Fri Sep 24 01:14:56 +0000 2010,194399035,False,Rzeczpospolita to jeden z liderów prasy codziennej w Polsce. Jest najczęściej cytowaną gazetą w kraju. Oto jedyny oficjalny profil Rz.,1966,332421,702,1155,Polska,Rzeczpospolita,rzeczpospolita,259466,,http://www.rp.pl,True,Tuesday,Fri 09 24 01:14:56 +0000 2010,"Okradł powstańca . Rozpoznajesz ? Zadzwoń policję 

 https://t.co/dTxqv4U1RS"
,Tue Jun 01 13:00:01 +0000 2021,Polska Warszawa,https://twitter.com/PLinColombia/status/1399712337968369671/photo/1,,0,1399712337968369671,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","W #Polska 🇵🇱, podobnie jak w wielu innych krajach, obchodzimy dziś🎉Międzynarodowy Dzień Dziecka🧒. Od 1994 roku tego dnia w #Warszawa obraduje Sejm Dzieci i Młodzieży. 
Dużo radości i uśmiechu dla wszystkich dzieci z okazji ich święta!🎈 https://t.co/lW0EubzJJ3",https://twitter.com/PLinColombia/status/1399712337968369671,Mon Mar 26 14:13:08 +0000 2012,537332142,False,Embajada de la República de Polonia en Bogotá / Ambasada Rzeczypospolitej Polskiej w Bogocie,4650,2102,446,58,Bogota,PLinColombia,PLinColombia,5830,,https://www.gov.pl/web/colombia,True,Tuesday,Mon 03 26 14:13:08 +0000 2012,"# Polska 🇵 🇱 , podobnie krajach , obchodzimy 🎉 Międzynarodowy Dzień Dziecka 🧒 . 1994 dnia # Warszawa obraduje Sejm Dzieci Młodzieży . 
 radości uśmiechu dzieci okazji święta ! 🎈 https://t.co/lW0EubzJJ3"
,Tue Jun 01 13:42:32 +0000 2021,,,"https://nieruchomosci.dziennik.pl/news/artykuly/8179038,warszawa-ceny-mieszkan-nieruchomosci.html?utm_source=dlvr.it&utm_medium=twitter",0,1399723039634300928,,,,pl,,False,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Gdzie w Warszawie są najdroższe mieszkania? RAPORT https://t.co/JHyBQNMolq,https://twitter.com/DziennikPL/status/1399723039634300928,Wed Jan 13 15:49:56 +0000 2010,104521525,False,"Najnowsze wiadomości, informacje, wydarzenia, komentarze, opinie, rozrywka, sport.",749,65090,1179,375,Polska,Dziennik.pl,DziennikPL,189272,,http://www.dziennik.pl,True,Tuesday,Wed 01 13 15:49:56 +0000 2010,Warszawie najdroższe mieszkania ? RAPORT https://t.co/JHyBQNMolq
,Tue Jun 01 13:30:00 +0000 2021,DzieńDziecka,https://twitter.com/LegiaWarszawa/status/1399719884666269696/photo/1,,43,1399719884666269696,,,,pl,,False,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Konkurs z okazji #DzieńDziecka! 🥳

Napiszcie w komentarzu, kto był Waszym ulubionym piłkarzem Wojskowych w dzieciństwie i dlaczego właśnie on ✍️

Autora najciekawszej odpowiedzi nagrodzimy piłką Legii Warszawa. Bawimy się do końca dnia. https://t.co/emZUyqSvzM",https://twitter.com/LegiaWarszawa/status/1399719884666269696,Wed Jul 08 19:52:06 +0000 2009,55007258,False,"Oficjalne konto najlepszego klubu piłkarskiego w Polsce. 

🇬🇧 @LegiaWarsawEN",20180,342830,270,467,Polska - Warszawa,Legia Warszawa 👑,LegiaWarszawa,69259,,http://www.legia.com,True,Tuesday,Wed 07 08 19:52:06 +0000 2009,"Konkurs okazji # DzieńDziecka ! 🥳 

 Napiszcie komentarzu , Waszym ulubionym piłkarzem Wojskowych dzieciństwie ✍ ️ 

 Autora najciekawszej odpowiedzi nagrodzimy piłką Legii Warszawa . Bawimy końca dnia . https://t.co/emZUyqSvzM"
